Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5690-3	2020-12-16	2020-12-18	CDN TIRE STORE #00030	28.07	CAD	28.07	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	WINDSHEILD SCRAPERS
"PARKS, FORESTRY & RECREATION"	5691-3	2020-12-18	2020-12-21	LOWES #02633	13.55	CAD	13.55	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	5/32 FILE GUIDE W/FILE      25894
					437.71	CAD	437.71	CAD							
FACILITIES MANAGEMENT	5676-2	2020-11-30	2020-12-01	WESTBURNE ONTARIO	494.38	CAD	494.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61646259	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	DUCT HEATER
FACILITIES MANAGEMENT	5676-3	2020-11-30	2020-12-01	WESTBURNE ONTARIO	111.33	CAD	111.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61642585	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	ELECTRICAL SUPPLIES
FACILITIES MANAGEMENT	5678-3	2020-12-02	2020-12-03	THE MASTER GROUP CRANF	385.36	CAD	385.36	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61646659	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	IGNITOR/BOARD
FACILITIES MANAGEMENT	5678-4	2020-12-02	2020-12-03	THE MASTER GROUP CRANF	41.36	CAD	41.36	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61648986	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	FILTERS
FACILITIES MANAGEMENT	5681-4	2020-12-04	2020-12-07	THE MASTER GROUP CRANF	41.11	CAD	41.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61651168	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	BELTS
FACILITIES MANAGEMENT	5682-2	2020-12-04	2020-12-08	APPLIED INDUSTRIAL TEC	85.27	CAD	85.27	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61644593	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	BELTS
FACILITIES MANAGEMENT	5682-3	2020-12-07	2020-12-08	SQ  HTS ENGINEERING LT	938.33	CAD	938.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61645638	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1520	General Contractors - Residential and Co	NEW GARAGE HEATER
FACILITIES MANAGEMENT	5682-4	2020-12-07	2020-12-08	ONTARIO HEATING PINE	32.86	CAD	32.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61645638	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	VENTING MATERIAL
FACILITIES MANAGEMENT	5682-5	2020-12-07	2020-12-08	RYAN FILTER SALES INC	183.06	CAD	183.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61644593	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7349	"Cleaning and Maintenance, Janitorial Ser"	FILTERS
FACILITIES MANAGEMENT	5688-1	2020-12-15	2020-12-16	LENNOX CANADA INC	287.02	CAD	287.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61651660	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5965	Direct Marketing - Combination Catalog a	PARTS RECEIPT
FACILITIES MANAGEMENT	5688-2	2020-12-15	2020-12-16	LENNOX CANADA INC	59.01	CAD	59.01	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61647327	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5965	Direct Marketing - Combination Catalog a	PRESSURE SWITCHES
FACILITIES MANAGEMENT	5688-3	2020-12-15	2020-12-16	THE MASTER GROUP CRANF	60.38	CAD	60.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61652667	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS RECEIPT
FACILITIES MANAGEMENT	5688-4	2020-12-15	2020-12-16	THE MASTER GROUP CRANF	162.51	CAD	162.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61651656	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	MOTOR
FACILITIES MANAGEMENT	5688-5	2020-12-14	2020-12-16	YORKLAND CONTROLS LIMI	533.31	CAD	533.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61652139	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	BUILDING AUTOMATION CONTROLLER
FACILITIES MANAGEMENT	5689-2	2020-12-14	2020-12-17	UNITED REFRIGERATION	370.55	CAD	370.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61646259	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	HEATER PARTS
FACILITIES MANAGEMENT	5692-1	2020-12-21	2020-12-22	THE MASTER GROUP CRANF	191.60	CAD	191.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61652888	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	MOTOR AND BEARINGS
FACILITIES MANAGEMENT	5692-2	2020-12-21	2020-12-22	THE MASTER GROUP CRANF	332.66	CAD	332.66	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61652551	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS USED
FACILITIES MANAGEMENT	5693-2	2020-12-21	2020-12-23	THE HOME DEPOT #7080	49.87	CAD	49.87	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61646259	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  RECEPTACLE
FACILITIES MANAGEMENT	5694-3	2020-12-23	2020-12-24	THE MASTER GROUP CRANF	53.70	CAD	53.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61646965	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	GAS FITTINGS
FACILITIES MANAGEMENT	5694-4	2020-12-23	2020-12-24	THE MASTER GROUP CRANF	84.86	CAD	84.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61646965	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS USED
FACILITIES MANAGEMENT	5694-5	2020-12-22	2020-12-24	APPLIED INDUSTRIAL TEC	49.11	CAD	49.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61652888	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	BELTS
FACILITIES MANAGEMENT	5699-1	2020-12-30	2020-12-31	THE MASTER GROUP CRANF	96.26	CAD	96.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61654181	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS RECEIPT
FACILITIES MANAGEMENT	5699-2	2020-12-29	2020-12-31	MITS AIRCONDITIONING I	562.15	CAD	562.15	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61651461	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	PARTS RECEIPT
					"5,206.05"	CAD	"5,206.05"	CAD							
FIRE SERVICES	5690-4	2020-12-17	2020-12-18	DEPENDABLE TRUCK AND T	"3,729.00"	CAD	"3,729.00"	CAD	2130	PARTS - MOBILE EQUIPMENT	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	VOLTA KEY'S FOR NEW PUMPERS
					"3,729.00"	CAD	"3,729.00"	CAD							
"PARKS, FORESTRY & RECREATION"	5678-5	2020-12-01	2020-12-03	CENTENNIAL PLUMBING SU	54.18	CAD	54.18	CAD	2535	PLUMBING SUPPLIES	P06764	FAIRBANK-OPERATIONS	1711	"Air Conditioning, Heating, and Plumbing"	EMCO STEMS/VALVE
"PARKS, FORESTRY & RECREATION"	5686-2	2020-12-11	2020-12-14	NOBLE 1038	53.46	CAD	53.46	CAD	2535	PLUMBING SUPPLIES	P00409	N-EAST1-TURF&HORT	5251	Hardware Stores	SPLIT RINGS
"PARKS, FORESTRY & RECREATION"	5689-3	2020-12-16	2020-12-17	NOBLE 1038	105.30	CAD	105.30	CAD	2535	PLUMBING SUPPLIES	P00409	N-EAST1-TURF&HORT	5251	Hardware Stores	GATE VALVE
"PARKS, FORESTRY & RECREATION"	5689-4	2020-12-16	2020-12-17	NOBLE 1038	278.03	CAD	278.03	CAD	2535	PLUMBING SUPPLIES	P03027	BAYCREST-OPERATIONS	5251	Hardware Stores	ELKAY CARTRIDGE
					490.97	CAD	490.97	CAD							
"PARKS, FORESTRY & RECREATION"	5685-2	2020-12-09	2020-12-11	ABLE LOCK SERVICE LTD	118.65	CAD	118.65	CAD	4463	CONTRACTED SERVICES - LOCKING SYSTEMS	P07745	OLYMPIUM-PRGM SUPPORT	7393	"Detective Agencies, Protective Agencies,"	SAFE LOCKS CHANGED
					118.65	CAD	118.65	CAD							
FACILITIES MANAGEMENT	5677-3	2020-12-01	2020-12-02	APPLEBY LOCK	565.00	CAD	565.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61630725	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	NEW DOOR AND FRAME
FACILITIES MANAGEMENT	5677-4	2020-12-01	2020-12-02	APPLEBY LOCK	158.20	CAD	158.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61646223	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLY KEYS
FACILITIES MANAGEMENT	5677-5	2020-12-01	2020-12-02	APPLEBY LOCK	203.40	CAD	203.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61646047	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	SUPPLY KEYS
FACILITIES MANAGEMENT	5679-1	2020-12-03	2020-12-04	LOCK-UP SERVICES	81.93	CAD	81.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61650756	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	SERVICE CALL
FACILITIES MANAGEMENT	5683-2	2020-12-08	2020-12-09	LOCK-UP SERVICES	157.56	CAD	157.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61644930	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	PROVIDE RESTRICTED KEYS
FACILITIES MANAGEMENT	5684-1	2020-12-09	2020-12-10	LOCK-UP SERVICES	529.69	CAD	529.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61639175	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	"REPAIR AND SUPPLY NEW TO CODE, AUTOMATIC PUSHES"
FACILITIES MANAGEMENT	5685-3	2020-12-10	2020-12-11	APPLEBY LOCK	118.65	CAD	118.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61651636	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	1 CYLINDER KEYED TO GGMK AND 6 BASTARDIZED KEYS
FACILITIES MANAGEMENT	5686-3	2020-12-10	2020-12-14	CTF SUPPLY (11)	137.16	CAD	137.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61639157	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	"MASKS , GLOVES, GRAPHITE LUBE"
FACILITIES MANAGEMENT	5692-4	2020-12-21	2020-12-22	APPLEBY LOCK	141.25	CAD	141.25	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61652466	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	KEYS REQUESTED
FACILITIES MANAGEMENT	5692-5	2020-12-21	2020-12-22	APPLEBY LOCK	129.95	CAD	129.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61653176	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	ONE KIK CORE AND KEY KEYED TO MASTER
FACILITIES MANAGEMENT	5693-3	2020-12-22	2020-12-23	LOCK-UP SERVICES	680.89	CAD	680.89	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61652688	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	SUPPLY AND INSTALL NEW ELECTRONIC KEY PAD ON SAFE
FACILITIES MANAGEMENT	5698-1	2020-12-29	2020-12-30	LOCK-UP SERVICES	"2,774.01"	CAD	"2,774.01"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61651790	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	REPLACE OF CONTROL BOARD ON SLIDING DOORS ETC
					"5,677.69"	CAD	"5,677.69"	CAD							
TORONTO WATER	5681-5	2020-12-04	2020-12-07	AMAZON.CA 131S27NT3	169.49	CAD	169.49	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4816	Computer Network/Information Services	RETURNED
TORONTO WATER	5686-4	2020-12-12	2020-12-14	AMAZON.CA RJ6806VM3	197.77	CAD	197.77	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4816	Computer Network/Information Services	RETURNED
TORONTO WATER	5692-6	2020-12-22	2020-12-22	AMZ AMAZON.CA	-169.49	CAD	-169.49	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4816	Computer Network/Information Services	RETURNED
TORONTO WATER	5692-7	2020-12-22	2020-12-22	AMZ AMAZON.CA	-197.77	CAD	-197.77	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4816	Computer Network/Information Services	RETURNED
TORONTO WATER	5692-8	2020-12-22	2020-12-22	APPLE.COM/BILL	9.03	CAD	9.03	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5735	Record Shops	MICROSOFT LICENCE FEE
					9.03	CAD	9.03	CAD							
"PARKS, FORESTRY & RECREATION"	5677-6	2020-12-01	2020-12-02	ROMA FENCE LTD	186.52	CAD	186.52	CAD	3015	M & E - GROUNDS	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	FENCE TIES
"PARKS, FORESTRY & RECREATION"	5685-4	2020-12-10	2020-12-11	BERNARDI BUILDING SUPP	47.53	CAD	47.53	CAD	2532	STEEL	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	REBAR
"PARKS, FORESTRY & RECREATION"	5687-2	2020-12-14	2020-12-15	BOLTS PLUS	49.62	CAD	49.62	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	"3/4"" DRILL BIT"
"PARKS, FORESTRY & RECREATION"	5688-6	2020-12-14	2020-12-16	THE HOME DEPOT #7078	185.59	CAD	185.59	CAD	2531	LUMBER	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	6X6X8 SIENNA
"PARKS, FORESTRY & RECREATION"	5691-4	2020-12-18	2020-12-21	THE HOME DEPOT #7012	10.85	CAD	10.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5200	Home Supply Warehouse	BLDTUBE 4X12
"PARKS, FORESTRY & RECREATION"	5693-4	2020-12-22	2020-12-23	BERNARDI BUILDING SUPP	163.06	CAD	163.06	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	REBAR
					643.17	CAD	643.17	CAD							
MUNICIPAL LICENSING & STANDARDS	5677-7	2020-12-01	2020-12-02	SOCIETY OF ANIMAL WELF	333.15	CAD	250.00	USD	4760	MEMBERSHIP FEES	MS5030	TAS HEAD OFFICE	8699	"Organizations, Membership - Not Elsewher"	MEMBERSHIP FEES FOR ANIMAL WELFARE ASSOCIATION
MUNICIPAL LICENSING & STANDARDS	5681-6	2020-12-04	2020-12-07	ANIMAL CARE EQUIPMENT	-189.54	CAD	-150.90	USD	2620	ANIMAL CARE SUPPLIES	MS5048	TAS EMRU	5995	Pet Shops - Pet Food and Supplies	REFUND FR PURCHASE HAMMOCK NETS
					143.61	CAD	99.10	USD							
"PARKS, FORESTRY & RECREATION"	5681-7	2020-12-04	2020-12-07	GO HYDRAULICS INC	305.10	CAD	305.10	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	VALVE SELECTOR
"PARKS, FORESTRY & RECREATION"	5688-7	2020-12-15	2020-12-16	KHAPCO AUTO PARTS	157.28	CAD	157.28	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY
"PARKS, FORESTRY & RECREATION"	5693-5	2020-12-21	2020-12-23	CDN TIRE STORE #00654	562.58	CAD	562.58	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5200	Home Supply Warehouse	BATTERY CHARGERS
"PARKS, FORESTRY & RECREATION"	5699-3	2020-12-30	2020-12-31	KHAPCO AUTO PARTS	143.33	CAD	143.33	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY
					"1,168.29"	CAD	"1,168.29"	CAD							
TORONTO WATER	5688-8	2020-12-15	2020-12-16	LOWES #02640	33.89	CAD	33.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	GE 50W LED GU10 SW 6P(1568529)
TORONTO WATER	5689-5	2020-12-16	2020-12-17	PRINCESS AUTO 12	147.72	CAD	147.72	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	HEAT SINK CONNECTOR
TORONTO WATER	5695-1	2020-12-24	2020-12-25	PAUL WOLF ELECTRIC & L	228.18	CAD	228.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5065	Electrical Parts and Equipment	COPPER COMPRESSION LUG
					409.79	CAD	409.79	CAD							
"PARKS, FORESTRY & RECREATION"	5681-8	2020-12-04	2020-12-07	STAPLES.CA	337.87	CAD	337.87	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P00676	W-YORK1-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	3-DRAWER FILE CABINET
"PARKS, FORESTRY & RECREATION"	5690-5	2020-12-17	2020-12-18	MAPLELEAFPHOTO	960.49	CAD	960.49	CAD	3032	M & E - PHOTOGRAPHIC	P00676	W-YORK1-PRGM SUPPORT	5946	Camera and Photographic Supply Stores	CANON CAMERA WITH ACCESSORIES
					"1,298.36"	CAD	"1,298.36"	CAD							
CITY CLERKS OFFICE	5682-6	2020-12-07	2020-12-08	PAYPAL  NAVA	79.23	CAD	60.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	GV0019	STRATEGIC PROTOCOL & EXTERNAL RELATIONS	8398	"Organizations, Charitable and Social Ser"	NAVA DIGITAL SUBSCRIPTION RENEWAL FOR 2021
					79.23	CAD	60.00	USD							
FIRE SERVICES	5688-9	2020-12-11	2020-12-16	PETROCAN	40.06	CAD	40.06	CAD	*****	WASHES-LICENSED MOBILE EQUIP.	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5542	"Fuel Dispenser, Automated"	**MORE**  FUEL
