Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
FACILITIES MANAGEMENT	5191-61	2019-02-20	2019-02-20	ONTARIO HEATING PINE	232.05	CAD	232.05	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61493075	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	THERMOSTAT RECEIPT
FACILITIES MANAGEMENT	5194-30	2019-02-25	2019-02-25	LENNOX CANADA INC	595.51	CAD	595.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61498498	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5965	Direct Marketing - Combination Catalog a	PARTS RECEIPT
FACILITIES MANAGEMENT	5197-6	2019-02-26	2019-02-28	UNITED REFRIGERATION	41.02	CAD	41.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61494752	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	FILTERS
					"6,633.91"	CAD	"6,633.91"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5176-108	2019-02-01	2019-02-01	BRICKS 4 KIDZ - BEACHE	118.65	CAD	118.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	8299	Educational Services	PROGRAMS
ECONOMIC DEVELOPMENT & CULTURE	5182-117	2019-02-08	2019-02-08	TUCKERS POTTERY SUPPLI	"2,531.26"	CAD	"2,531.26"	CAD	*****	GIFT SHOP ITEMS FOR RESALE	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5970	"Artist Supply Stores, Craft Shops"	"CLAY AND UNDERGLAZE FOR RESALE AND GLAZE INGREDIENTS, GLAZE PENCILS"
ECONOMIC DEVELOPMENT & CULTURE	5192-105	2019-02-22	2019-02-22	RIZVI S HOME HWRE #132	14.41	CAD	14.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5251	Hardware Stores	"FILTER, SPACKLING"
ECONOMIC DEVELOPMENT & CULTURE	5192-106	2019-02-22	2019-02-22	MEGALAB MFG. CO. LTD.	610.20	CAD	610.20	CAD	2570	JANITORIAL SUPPLIES	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	5169	Chemicals and Allied Products Not Elsewh	DISHWASHER DETERGENT
ECONOMIC DEVELOPMENT & CULTURE	5193-31	2019-02-22	2019-02-22	PRINT PHUSION	"2,847.60"	CAD	"2,847.60"	CAD	4414	ADVERTISING & PROMOTION	AH0018	AC AS CEDAR RIDGE CREATIVE CENTRE	2741	Miscellaneous Publishing and Printing	BROCHURES
					"6,122.12"	CAD	"6,122.12"	CAD							
FIRE SERVICES	5180-41	2019-02-05	2019-02-05	PARKING AUTHORITYOFTOR	6.00	CAD	6.00	CAD	4770	PARKING EXPENSES (INTOWN)	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	PARKING EXPENSE - CITY HALL
FIRE SERVICES	5187-128	2019-02-13	2019-02-14	MTO RUS-SO NORTH YORK	304.00	CAD	304.00	CAD	4830	PERMIT & LICENSE FEES	FR0025	MECHANICAL MAINT-VEHICLE MAINT	9399	Government Services - Not Elsewhere Clas	PLATE RENEWAL STICKERS
FIRE SERVICES	5196-42	2019-02-26	2019-02-27	THE HOME DEPOT #7013	11.83	CAD	11.83	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5200	Home Supply Warehouse	DUCT TAPE
					321.83	CAD	321.83	CAD							
"PARKS, FORESTRY & RECREATION"	5196-43	2019-02-27	2019-02-27	AMZN MKTP CA*MI84F9QR0	51.96	CAD	51.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	4816	Computer Network/Information Services	MAGNETIC CUBE
					51.96	CAD	51.96	CAD							
"PARKS, FORESTRY & RECREATION"	5180-73	2019-02-05	2019-02-05	NOBLE 1038	289.98	CAD	289.98	CAD	2535	PLUMBING SUPPLIES	P06688	LAWRENCE HGTS CC-OPERATIONS	5251	Hardware Stores	ROUGH IN MATERIAL
"PARKS, FORESTRY & RECREATION"	5187-183	2019-02-14	2019-02-14	NOBLE 1038	260.45	CAD	260.45	CAD	2535	PLUMBING SUPPLIES	P03035	HC CARNEGIE-CENTENNIAL - OPERATIONS	5251	Hardware Stores	CAGE ASSEMBLY
"PARKS, FORESTRY & RECREATION"	5196-56	2019-02-27	2019-02-27	NOBLE 1038	585.51	CAD	585.51	CAD	2535	PLUMBING SUPPLIES	P07705	ORIOLE CC-OPERATIONS	5251	Hardware Stores	"2 1/2"" BALL VALVES"
"PARKS, FORESTRY & RECREATION"	5196-57	2019-02-27	2019-02-27	NOBLE 1038	393.21	CAD	393.21	CAD	2535	PLUMBING SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	5251	Hardware Stores	VAC BREAKERS
					"1,529.15"	CAD	"1,529.15"	CAD							
MUNICIPAL LICENSING & STANDARDS	5188-35	2019-02-15	2019-02-15	HUMAN RESOURCES PROFES	201.46	CAD	201.46	CAD	4760	MEMBERSHIP FEES	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	8999	Professional Services - Not Elsewhere Cl	HRPA MEMBERSHIP FEES
					201.46	CAD	201.46	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5190-42	2019-02-19	2019-02-19	MAPLE DRAPERY & CARPET	"3,336.54"	CAD	"3,336.54"	CAD	3099	GENERAL EQUIPMENT	AH0059	MH CUR 98 AA ADMINISTRATION	5714	"Drapery, Upholstery, and Window Covering"	ROLLER BLINDS
					"3,336.54"	CAD	"3,336.54"	CAD							
"PARKS, FORESTRY & RECREATION"	5176-161	2019-02-01	2019-02-01	RCSS SCARBOROUGH #2809	30.68	CAD	30.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	GROCERIES - COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5180-74	2019-02-05	2019-02-05	MICHAELS #4918	24.41	CAD	24.41	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5945	"Game, Toy, and Hobby Shops"	COOKING PROGRAM - GROCERIES
"PARKS, FORESTRY & RECREATION"	5181-93	2019-02-05	2019-02-06	SOBEYS 657        QPS	4.74	CAD	4.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM - GROCERIES
"PARKS, FORESTRY & RECREATION"	5182-173	2019-02-08	2019-02-08	MICHAELS #4918	42.71	CAD	42.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06663	BIRKDALE-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	"BULLETIN BOARD PAPER, BOARDERS"
"PARKS, FORESTRY & RECREATION"	5183-41	2019-02-09	2019-02-09	SOLUTIONS-YOUR ORGANIZ	56.48	CAD	56.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04045	ELLESMERE CC-SUMMER CAMPS	5719	Miscellaneous House Furnishing Specialty	STORAGE BOXES
"PARKS, FORESTRY & RECREATION"	5187-184	2019-02-14	2019-02-14	RCSS SCARBOROUGH #2809	25.50	CAD	25.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM - GROCERIES
"PARKS, FORESTRY & RECREATION"	5192-162	2019-02-22	2019-02-22	RCSS SCARBOROUGH #2809	12.32	CAD	12.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM - GROCERIES
"PARKS, FORESTRY & RECREATION"	5195-1	2019-02-26	2019-02-26	RCSS SCARBOROUGH #2809	35.32	CAD	35.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01332	BIRKDALE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM - GROCERIES
					232.16	CAD	232.16	CAD							
FACILITIES MANAGEMENT	5177-31	2019-02-01	2019-02-01	CONSTRUCTION SPECIALTI	"-1,200.54"	CAD	"-1,200.54"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5039	Construction Materials Not Elsewhere Cla	CARD CREDITED IN ERROR - REFERENCE CHARGE ON 5180-79
FACILITIES MANAGEMENT	5180-75	2019-02-05	2019-02-05	HARDWARE AGENCIES	5.88	CAD	5.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61493446	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CAM LOCK
FACILITIES MANAGEMENT	5180-76	2019-02-05	2019-02-05	HARDWARE AGENCIES	-220.35	CAD	-220.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480875	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	REFUND DEFECTIVE HARDWARE
FACILITIES MANAGEMENT	5180-77	2019-02-05	2019-02-05	HARDWARE AGENCIES	150.29	CAD	150.29	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61496658	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
FACILITIES MANAGEMENT	5180-78	2019-02-05	2019-02-05	HARDWARE AGENCIES	865.99	CAD	865.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61494020	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
FACILITIES MANAGEMENT	5180-79	2019-02-06	2019-02-06	CARD ISSUER/BANK ADJUSTMENT	"1,200.54"	CAD	"1,200.54"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH		Hardware Stores	CHARGE FOR ERROR CREDIT - 5177-31
FACILITIES MANAGEMENT	5184-61	2019-02-11	2019-02-11	HARDWARE AGENCIES	235.40	CAD	235.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61496790	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CORES
FACILITIES MANAGEMENT	5187-185	2019-02-14	2019-02-14	CTF SUPPLY (11)	25.98	CAD	25.98	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61491589	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	BOLTS
FACILITIES MANAGEMENT	5187-186	2019-02-14	2019-02-14	CTF SUPPLY (11)	95.12	CAD	95.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61496790	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	CUTTER BOLTS
FACILITIES MANAGEMENT	5196-58	2019-02-26	2019-02-27	THE HOME DEPOT #7013	68.96	CAD	68.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61490938	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  2X8X12 SPF
FACILITIES MANAGEMENT	5196-59	2019-02-27	2019-02-27	PARKDALE HM HDW 1350-8	46.58	CAD	46.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61490938	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CHAIN
FACILITIES MANAGEMENT	5196-60	2019-02-26	2019-02-27	SHOPPERS DRUG MART0823	19.76	CAD	19.76	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61499226	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5912	"Drug Stores, Pharmacies"	BATTERIES
					"1,293.61"	CAD	"1,293.61"	CAD							
"PARKS, FORESTRY & RECREATION"	5176-164	2019-02-01	2019-02-01	CHAUNCEY BUILDERS SUPP	496.95	CAD	496.95	CAD	2780	CONCRETE	P00898	KIPLING YD-PARKS CONSTR	5211	"Building Materials, Lumber Stores"	CONCRETE AND GROUT
"PARKS, FORESTRY & RECREATION"	5180-80	2019-02-05	2019-02-05	RONA # 55130	166.70	CAD	166.70	CAD	3050	M & E - KITCHEN	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	KITCHEN PANEL & EDGEBAND/DRAIN ELBOW & VALVE
"PARKS, FORESTRY & RECREATION"	5182-174	2019-02-06	2019-02-07	THE HOME DEPOT #7114	344.80	CAD	344.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  STEP STOOL
