Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
FACILITIES MANAGEMENT	5775-3	2021-04-09	2021-04-12	THE MASTER GROUP CRANF	354.96	CAD	354.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61679404	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS USED
FACILITIES MANAGEMENT	5776-1	2021-04-07	2021-04-13	APPLIED INDUSTRIAL TEC	209.38	CAD	209.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61681141	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	BELTS
FACILITIES MANAGEMENT	5776-2	2021-04-12	2021-04-13	NOBLE 1010	"1,368.55"	CAD	"1,368.55"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61675092	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	VICTAULIC SHUTOFFS AND FITTINGS
FACILITIES MANAGEMENT	5778-3	2021-04-14	2021-04-15	NOBLE 1017	818.89	CAD	818.89	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61679404	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	BRAZING MATERIALS
FACILITIES MANAGEMENT	5779-3	2021-04-13	2021-04-16	UNITED REFRIGERATION	70.69	CAD	70.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61679404	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	AC CLEANER
FACILITIES MANAGEMENT	5779-4	2021-04-13	2021-04-16	UNITED REFRIGERATION	"1,422.32"	CAD	"1,422.32"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61685486	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS USED
FACILITIES MANAGEMENT	5783-2	2021-04-14	2021-04-22	APPLIED INDUSTRIAL TEC	62.85	CAD	62.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61681121	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	BELTS
FACILITIES MANAGEMENT	5785-3	2021-04-23	2021-04-26	ONTARIO HEATING ROGERS	5.58	CAD	5.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687802	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	SWITCH AND PLATE
FACILITIES MANAGEMENT	5785-4	2021-04-23	2021-04-26	ONTARIO HEATING ROGERS	45.65	CAD	45.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687802	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	FAN PARTS
FACILITIES MANAGEMENT	5786-1	2021-04-26	2021-04-27	THE MASTER GROUP CRANF	408.99	CAD	408.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688484	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PARTS NEEDED
FACILITIES MANAGEMENT	5789-2	2021-04-28	2021-04-30	UNITED REFRIGERATION	87.30	CAD	87.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688945	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	BELTS
FACILITIES MANAGEMENT	5789-3	2021-04-28	2021-04-30	SCARBORO PUMP MANUFACT	875.75	CAD	875.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61675092	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5074	Plumbing and Heating Equipment	PUMP ASSEMBLY 2
					"6,616.39"	CAD	"6,616.39"	CAD							
FIRE SERVICES	5775-4	2021-04-08	2021-04-12	PACKAGING WORLD INC	39.49	CAD	39.49	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	FR0012	ADMIN-HEADQUARTERS	5921	"Package Stores, Beer, Wine, Liquor"	BUBBLE WRAP FOR RETIREMENT PLAQUES
					39.49	CAD	39.49	CAD							
"PARKS, FORESTRY & RECREATION"	5774-2	2021-04-08	2021-04-09	MICHAELS CANADA #3496	705.63	CAD	705.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	5970	"Artist Supply Stores, Craft Shops"	"VINYL, PERLER BEADS, STICKERS, WATERCOLORS"
"PARKS, FORESTRY & RECREATION"	5783-3	2021-04-21	2021-04-22	MICHAELS CANADA #3496	196.18	CAD	196.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13592	AFTERSCHOOL RECREATION CARE 2	5970	"Artist Supply Stores, Craft Shops"	VINYL
					901.81	CAD	901.81	CAD							
"PARKS, FORESTRY & RECREATION"	5772-1	2021-04-06	2021-04-07	NOBLE 1010	463.14	CAD	463.14	CAD	2535	PLUMBING SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	5251	Hardware Stores	"3/4"" WALL HYDRANT"
"PARKS, FORESTRY & RECREATION"	5773-3	2021-04-07	2021-04-08	NOBLE 1039	63.46	CAD	63.46	CAD	2535	PLUMBING SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	5251	Hardware Stores	COPPER FITTINGS
"PARKS, FORESTRY & RECREATION"	5775-5	2021-04-09	2021-04-12	NOBLE 1038	71.97	CAD	71.97	CAD	2535	PLUMBING SUPPLIES	P07697	CUMMER COMPLEX-OPERATIONS	5251	Hardware Stores	ABS MATERIAL
"PARKS, FORESTRY & RECREATION"	5778-4	2021-04-14	2021-04-15	CENTENNIAL PLUMBING SU	41.58	CAD	41.58	CAD	2535	PLUMBING SUPPLIES	P00408	N-EAST-TURF&HORT	1711	"Air Conditioning, Heating, and Plumbing"	BLACK PIPE
"PARKS, FORESTRY & RECREATION"	5789-4	2021-04-29	2021-04-30	CENTENNIAL PLUMBING SU	133.78	CAD	133.78	CAD	2535	PLUMBING SUPPLIES	P00415	N-WEST3-TURF&HORT	1711	"Air Conditioning, Heating, and Plumbing"	RISER CLAMPS
					773.93	CAD	773.93	CAD							
MUNICIPAL LICENSING & STANDARDS	5786-2	2021-04-26	2021-04-27	DECOR FRAME	242.95	CAD	242.95	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	MS1000	OFF. OF THE EXECUTIVE DIRECTOR	5971	Art Dealers and Galleries	RETIREE BADGE FRAMING SERVICE
					242.95	CAD	242.95	CAD							
FACILITIES MANAGEMENT	5768-3	2021-04-01	2021-04-02	APPLEBY LOCK	316.40	CAD	316.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61676445	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	METAL WINDOW STOP
FACILITIES MANAGEMENT	5770-1	2021-04-01	2021-04-05	CLEAN-A-BLIND DIV OF U	932.25	CAD	932.25	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61676908	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	REPAIR/ PM ON BLINDS THROUGHOUT POOL AREA
FACILITIES MANAGEMENT	5772-4	2021-04-06	2021-04-07	JOHNSTON INDUSTRIAL PL	831.61	CAD	831.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61669098	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	2 SHEETS 1/2 PLEXIGLASS
FACILITIES MANAGEMENT	5772-5	2021-04-06	2021-04-07	LOCK-UP SERVICES	"1,121.72"	CAD	"1,121.72"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61679729	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	REPLACEMENT OF INTERNAL HARDWARE ON DOOR
FACILITIES MANAGEMENT	5773-4	2021-04-07	2021-04-08	LOCK-UP SERVICES	395.57	CAD	395.57	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61662363	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	REPLACE DEADBOLT WITH MEDICO ONE REKEY TO EXISTING
FACILITIES MANAGEMENT	5773-5	2021-04-07	2021-04-08	LOCK-UP SERVICES	322.62	CAD	322.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61680729	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	SPECIALTY DEADBOLTS
FACILITIES MANAGEMENT	5775-6	2021-04-09	2021-04-12	JAMES SIGNS	440.70	CAD	440.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61680729	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5046	Commercial Equipment Not Elsewhere Class	SIGNAGE
FACILITIES MANAGEMENT	5775-7	2021-04-05	2021-04-12	CLEAN-A-BLIND DIV OF U	"1,824.95"	CAD	"1,824.95"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61684406	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	REPLACEMENT MOTOR FOR BLINDS
FACILITIES MANAGEMENT	5779-5	2021-04-13	2021-04-16	ACKLANDS GRAINGER INC	83.93	CAD	83.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61685559	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	MIRROR 18IN X36IN
FACILITIES MANAGEMENT	5784-3	2021-04-22	2021-04-23	APPLEBY LOCK	135.60	CAD	135.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688413	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	KEYS CUT
FACILITIES MANAGEMENT	5786-3	2021-04-26	2021-04-27	LOCK-UP SERVICES	368.66	CAD	368.66	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687926	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	VENDOR INCREASE AUTO DOOR ADJUSTMENT.
					"6,774.01"	CAD	"6,774.01"	CAD							
TORONTO WATER	5783-4	2021-04-22	2021-04-22	APPLE.COM/BILL	9.03	CAD	9.03	CAD	3420	COMPUTERS - SOFTWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5735	Record Shops	MICROSOFT LICENSE FEE
TORONTO WATER	5785-5	2021-04-25	2021-04-26	AMZN MKTP CA HY0DW5KZ3	119.51	CAD	119.51	CAD	2650	COMPUTER AND PRINTER SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4816	Computer Network/Information Services	DOCKING STATION
					128.54	CAD	128.54	CAD							
"PARKS, FORESTRY & RECREATION"	5767-2	2021-03-31	2021-04-01	MILLWICK PAINT & PAPER	248.00	CAD	248.00	CAD	2715	PAINT SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
"PARKS, FORESTRY & RECREATION"	5777-2	2021-04-08	2021-04-14	CANADA BUILDING MATERI	652.28	CAD	652.28	CAD	2780	CONCRETE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	CONCRETE
"PARKS, FORESTRY & RECREATION"	5777-3	2021-04-12	2021-04-14	ONEIDA EQUIPMENT LTD	220.45	CAD	220.45	CAD	3080	M & E - HAND TOOLS	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5712	"Equipment, Furniture, and Home Furnishin"	CHAINSAW PARTS
"PARKS, FORESTRY & RECREATION"	5782-4	2021-04-20	2021-04-21	CENTRAL FAIRBANK LUMBE	926.60	CAD	926.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	LUMBER
"PARKS, FORESTRY & RECREATION"	5783-5	2021-04-21	2021-04-22	CENTRAL FAIRBANK LUMBE	855.16	CAD	855.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5211	"Building Materials, Lumber Stores"	LUMBER
					"2,902.49"	CAD	"2,902.49"	CAD							
CITY CLERKS OFFICE	5776-3	2021-04-12	2021-04-13	CHARTERED PROFESSIONAL	"1,107.40"	CAD	"1,107.40"	CAD	4760	MEMBERSHIP FEES	GV0008	COUNCIL & SUPPORT SERVICES	8699	"Organizations, Membership - Not Elsewher"	ANNUAL MEMBERSHIP
CITY CLERKS OFFICE	5777-4	2021-04-13	2021-04-14	CHARTERED PROFESSIONAL	"1,107.40"	CAD	"1,107.40"	CAD	4760	MEMBERSHIP FEES	GV0008	COUNCIL & SUPPORT SERVICES	8699	"Organizations, Membership - Not Elsewher"	ANNUAL MEMBERSHIP
CITY CLERKS OFFICE	5778-5	2021-04-14	2021-04-15	CHARTERED PROFESSIONAL	"1,107.40"	CAD	"1,107.40"	CAD	4760	MEMBERSHIP FEES	GV0008	COUNCIL & SUPPORT SERVICES	8699	"Organizations, Membership - Not Elsewher"	ANNUAL MEMBERSHIP 
CITY CLERKS OFFICE	5779-6	2021-04-15	2021-04-16	CHARTERED PROFESSIONAL	"1,107.40"	CAD	"1,107.40"	CAD	4760	MEMBERSHIP FEES	GV0008	COUNCIL & SUPPORT SERVICES	8699	"Organizations, Membership - Not Elsewher"	ANNUAL MEMBERSHIP
CITY CLERKS OFFICE	5782-5	2021-04-21	2021-04-21	AMCTO	372.90	CAD	372.90	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	GV0009	FIN. & STRATEGIC PLANNING & EXECUTIVE	8699	"Organizations, Membership - Not Elsewher"	"REGISTRATION:MAY 20, 2021 - INFORMATION ACCESS & PRIVACY"
					"4,802.50"	CAD	"4,802.50"	CAD							
MUNICIPAL LICENSING & STANDARDS	5773-6	2021-04-07	2021-04-08	HERITAGE TREE CARE ...	282.50	CAD	282.50	CAD	4424	CONTRACTED SERVICES - GENERAL	MS5048	TAS EMRU	0780	Horticultural and Landscaping Services	CAT RESCUE FROM TREE
MUNICIPAL LICENSING & STANDARDS	5775-8	2021-04-09	2021-04-12	WWW.IKEA.CA	21.44	CAD	21.44	CAD	2620	ANIMAL CARE SUPPLIES	MS5048	TAS EMRU	5712	"Equipment, Furniture, and Home Furnishin"	SUPPLIES FOR CAT HOARDING SCENARIO
MUNICIPAL LICENSING & STANDARDS	5779-7	2021-04-15	2021-04-16	COMMUNITY CATS TORONTO	10.00	CAD	10.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	MS5030	TAS HEAD OFFICE	8299	Educational Services	TNR COURSE
MUNICIPAL LICENSING & STANDARDS	5779-8	2021-04-15	2021-04-16	COMMUNITY CATS TORONTO	10.00	CAD	10.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	MS5030	TAS HEAD OFFICE	8299	Educational Services	TNR COURSE
					323.94	CAD	323.94	CAD							
"PARKS, FORESTRY & RECREATION"	5772-6	2021-04-06	2021-04-07	KHAPCO AUTO PARTS	180.39	CAD	180.39	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY
"PARKS, FORESTRY & RECREATION"	5773-7	2021-04-07	2021-04-08	KHAPCO AUTO PARTS	-180.39	CAD	-180.39	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5533	"Automotive Parts, Accessories Stores"	BATTERY CREDIT
"PARKS, FORESTRY & RECREATION"	5773-8	2021-04-07	2021-04-08	KHAPCO AUTO PARTS	135.54	CAD	135.54	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00869	WATERFRONT / CENTRAL FLEET	5533	"Automotive Parts, Accessories Stores"	BATTERY
"PARKS, FORESTRY & RECREATION"	5774-3	2021-04-09	2021-04-09	AMAZON.CA E67Z59HH3	95.96	CAD	95.96	CAD	3080	M & E - HAND TOOLS	P00483	TEY-TECH-SMALL-ENGINES	4816	Computer Network/Information Services	AIR HAMMER TOOL KIT
"PARKS, FORESTRY & RECREATION"	5776-4	2021-04-12	2021-04-13	KHAPCO AUTO PARTS	302.56	CAD	302.56	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00869	WATERFRONT / CENTRAL FLEET	5533	"Automotive Parts, Accessories Stores"	2 BATTERIES
"PARKS, FORESTRY & RECREATION"	5777-5	2021-04-14	2021-04-14	AMZN MKTP CA PO9DL7DW3	24.95	CAD	24.95	CAD	3080	M & E - HAND TOOLS	P00483	TEY-TECH-SMALL-ENGINES	4816	Computer Network/Information Services	CUT OFF WHEELS
"PARKS, FORESTRY & RECREATION"	5777-6	2021-04-14	2021-04-14	AMZN MKTP CA AV53771P3	265.99	CAD	265.99	CAD	3080	M & E - HAND TOOLS	P00483	TEY-TECH-SMALL-ENGINES	4816	Computer Network/Information Services	PARTS CLEANER TUMBLER
"PARKS, FORESTRY & RECREATION"	5777-7	2021-04-14	2021-04-14	AMZN MKTP CA KH0TB20F3	78.96	CAD	78.96	CAD	2710	GENERAL HARDWARE	P00483	TEY-TECH-SMALL-ENGINES	4816	Computer Network/Information Services	PARTS CLEANER STONES
"PARKS, FORESTRY & RECREATION"	5777-8	2021-04-13	2021-04-14	KHAPCO AUTO PARTS	58.44	CAD	58.44	CAD	2401	LUBRICANTS	P00483	TEY-TECH-SMALL-ENGINES	5533	"Automotive Parts, Accessories Stores"	ENGINE COOLANT
"PARKS, FORESTRY & RECREATION"	5781-2	2021-04-19	2021-04-20	MR METAL(ETOBICOKE) IN	391.95	CAD	391.95	CAD	2532	STEEL	P00483	TEY-TECH-SMALL-ENGINES	5051	Metal Service Centers and Offices	"METAL TUBING, FLAT BAR"
"PARKS, FORESTRY & RECREATION"	5784-4	2021-04-22	2021-04-23	AMZN MKTP CA IV9E13UB3	315.84	CAD	315.84	CAD	2710	GENERAL HARDWARE	P00483	TEY-TECH-SMALL-ENGINES	4816	Computer Network/Information Services	PARTS CLEANER STONES
"PARKS, FORESTRY & RECREATION"	5784-5	2021-04-22	2021-04-23	OMNIFLEX HOSE & EQUIPM	269.87	CAD	269.87	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00869	WATERFRONT / CENTRAL FLEET	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC HOSES
