Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	3998-1	2016-04-28	2016-04-29	METRO #37	4.27	CAD	4.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07693	DON MONTGOMERY CRC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES - COFFEE SUPPLIES	
					453.78	CAD	453.78	CAD								
"PARKS, FORESTRY & RECREATION"	3955-1	2016-04-01	2016-04-04	CANADA COMPUTERS  #6	-28.24	CAD	-28.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13236	SPECIAL EVENTS - OAKDALE CC	5734	Computer Software Stores	LATTOP BAG RETURN	
"PARKS, FORESTRY & RECREATION"	3955-2	2016-04-01	2016-04-04	CANADA COMPUTERS  #6	-44.04	CAD	-44.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13236	SPECIAL EVENTS - OAKDALE CC	5734	Computer Software Stores	RETURN OF EXTENSION CORD	
"PARKS, FORESTRY & RECREATION"	3955-3	2016-04-01	2016-04-04	CANADA COMPUTERS  #6	229.28	CAD	229.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13236	SPECIAL EVENTS - OAKDALE CC	5734	Computer Software Stores	AUDIO EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	3955-4	2016-04-01	2016-04-04	CANADA COMPUTERS  #6	50.82	CAD	50.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13236	SPECIAL EVENTS - OAKDALE CC	5734	Computer Software Stores	EXTENSION CORD	
"PARKS, FORESTRY & RECREATION"	3955-5	2016-04-01	2016-04-04	CANADA COMPUTERS  #6	28.24	CAD	28.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13236	SPECIAL EVENTS - OAKDALE CC	5734	Computer Software Stores	LATTOP BAG	
					236.06	CAD	236.06	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3977-2	2016-04-15	2016-04-18	ROB'S NO FRILLS STORE	10.40	CAD	10.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0057	HS-MH-COLLECTION REGISTRATN-TODMORDEN	5411	"Grocery Stores, Supermarkets"	"MILK, GINGER SNAP"	
ECONOMIC DEVELOPMENT & CULTURE	3985-2	2016-04-21	2016-04-22	ROB'S NO FRILLS STORE	5.44	CAD	5.44	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0114	HS-MH-RETAIL-TODMORDEN	5411	"Grocery Stores, Supermarkets"	DAIRY	
ECONOMIC DEVELOPMENT & CULTURE	3985-3	2016-04-20	2016-04-22	CDN TIRE STORE #00150	29.35	CAD	29.35	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0141	HS-MH-RENTAL-TODMORDEN	5200	Home Supply Warehouse	GLUE AND BRUSHES	
					45.19	CAD	45.19	CAD								
PUBLIC HEALTH	3953-1	2016-03-30	2016-04-01	KARELO.COM/OHSC EVENT	300.00	CAD	300.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH3515	SUBSTANCE MISUSE PREVENTION	7372	"Computer Programming, Integrated Systems"	CONFERENCES/SEMINARS - REGISTRATION	
					300.00	CAD	300.00	CAD								
"PARKS, FORESTRY & RECREATION"	3990-1	2016-04-21	2016-04-25	CDN TIRE STORE #00182	289.92	CAD	289.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06753	MAIN SQ CC-PRGM SUPPORT	5200	Home Supply Warehouse	"SPORTS EQUIP (LIFEJACKES, CONES, BOUNCER)"	
"PARKS, FORESTRY & RECREATION"	3990-2	2016-04-21	2016-04-25	WAL-MART # 3031	119.96	CAD	119.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06753	MAIN SQ CC-PRGM SUPPORT	5310	Discount Stores	"SPORTS EQUIP (VOLLEYBALLS, BADMINTON, ETC)"	
"PARKS, FORESTRY & RECREATION"	3990-3	2016-04-22	2016-04-25	COSTCO WHOLESALE W524	169.48	CAD	169.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06753	MAIN SQ CC-PRGM SUPPORT	5300	Wholesale Clubs	WAGONS (TO CART EQUIP TO PARK ETC)	
					579.36	CAD	579.36	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3955-6	2016-04-01	2016-04-04	METRO #720	41.29	CAD	41.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5411	"Grocery Stores, Supermarkets"	"CARROTS, MILK, BREAD"	
ECONOMIC DEVELOPMENT & CULTURE	3968-1	2016-04-08	2016-04-11	METRO #720	43.39	CAD	43.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5411	"Grocery Stores, Supermarkets"	"MILK, WHIPPING CREAM, STORAGE CONTAINERS"	
ECONOMIC DEVELOPMENT & CULTURE	3977-3	2016-04-14	2016-04-18	METRO #720	42.79	CAD	42.79	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5411	"Grocery Stores, Supermarkets"	"TAPIOCA BACON, ORANGE JUICE, MILK, COFFEE"	
ECONOMIC DEVELOPMENT & CULTURE	3981-2	2016-04-19	2016-04-20	METRO #720	54.96	CAD	54.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5411	"Grocery Stores, Supermarkets"	"MOLASSES, LAIRD, BACON, ROAST BEEF, PARSNIPS, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	3983-1	2016-04-20	2016-04-21	FRESHCO #9781	25.07	CAD	25.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5411	"Grocery Stores, Supermarkets"	"ROSEWATER, LEMONS, EGGS"	
ECONOMIC DEVELOPMENT & CULTURE	3990-4	2016-04-22	2016-04-25	FRESHCO #9781	4.99	CAD	4.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5411	"Grocery Stores, Supermarkets"	APPLES	
ECONOMIC DEVELOPMENT & CULTURE	3990-5	2016-04-22	2016-04-25	SOBEYS 938        QPS	31.34	CAD	31.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5411	"Grocery Stores, Supermarkets"	"MILK, CHICKEN, CLEANER"	
ECONOMIC DEVELOPMENT & CULTURE	3992-1	2016-04-25	2016-04-26	FRESHCO 9750      QPS	22.23	CAD	22.23	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5411	"Grocery Stores, Supermarkets"	"TOMATO PASTE, MILK, LEMONS, GOLDEN SYRUP"	
ECONOMIC DEVELOPMENT & CULTURE	3998-2	2016-04-28	2016-04-29	FRESHCO #9781	36.07	CAD	36.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0073	HS-MH-EDUCATION/OUTRCH-FORT YORK	5411	"Grocery Stores, Supermarkets"	"FLOUR, EGGS, ONIONS, BROTH, PARSNIPS, CARROTS, ETC"	
					302.13	CAD	302.13	CAD								
FIRE SERVICES	3977-4	2016-04-14	2016-04-18	CONCEPT CONTROLS INC	"1,699.92"	CAD	"1,699.92"	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0035	CHEMICAL BIOLOG RADIOLOG NUCLEAER RESP	5047	Laboratory/Medical/Dental/Ophthalmic Hos	SERVICE & REPAIRS TO AIR MONITORING EQUIPMENT	
					"1,699.92"	CAD	"1,699.92"	CAD								
TRANSPORTATION SERVICES 	3968-2	2016-04-07	2016-04-11	PUROLATOR 11100575	33.54	CAD	33.54	CAD	4995	OTHER EXPENSES	TP0204	TRANSPORTATION SIGN SHOP OPERATION	4215	"Courier Services - Air & Ground, Freight"	SHIPMENT FROM WAYNE SAFETY INC TO TFS 03/23/15	
TRANSPORTATION SERVICES 	3983-2	2016-04-20	2016-04-21	PAYPAL *TWEETYMAIL	6.53	CAD	6.53	CAD	4813	INTERNET	TP0204	TRANSPORTATION SIGN SHOP OPERATION	7372	"Computer Programming, Integrated Systems"	MONTHYL SUBSCRIPTION FOR MAX ACCESS TO TWEETYMAIL	
TRANSPORTATION SERVICES 	3983-3	2016-04-20	2016-04-21	PAYPAL *TWEETYMAIL	6.53	CAD	6.53	CAD	4813	INTERNET	TP0204	TRANSPORTATION SIGN SHOP OPERATION	7372	"Computer Programming, Integrated Systems"	MONTHYL SUBSCRIPTION FOR MAX ACCESS TO TWEETYMAIL	
TRANSPORTATION SERVICES 	3983-4	2016-04-20	2016-04-21	PAYPAL *TWEETYMAIL	6.53	CAD	6.53	CAD	4813	INTERNET	TP0204	TRANSPORTATION SIGN SHOP OPERATION	7372	"Computer Programming, Integrated Systems"	MONTHYL SUBSCRIPTION FOR MAX ACCESS TO TWEETYMAIL	
TRANSPORTATION SERVICES 	3983-5	2016-04-20	2016-04-21	PAYPAL *TWEETYMAIL	6.53	CAD	6.53	CAD	4813	INTERNET	TP0204	TRANSPORTATION SIGN SHOP OPERATION	7372	"Computer Programming, Integrated Systems"	MONTHYL SUBSCRIPTION FOR MAX ACCESS TO TWEETYMAIL	
TRANSPORTATION SERVICES 	3994-2	2016-04-27	2016-04-27	AMAZON *MARKETPLCE CA	31.31	CAD	31.31	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TP0204	TRANSPORTATION SIGN SHOP OPERATION	4816	Computer Network/Information Services	31 X 3 IN 1 BUNDLE STYLUS /  STYLI PEN	
					90.97	CAD	90.97	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3969-2	2016-04-12	2016-04-12	WEBNAMESCA INC	100.57	CAD	100.57	CAD	4414	ADVERTISING & PROMOTION	AH0008	AS-PR-PROGRAM SUPPORT-METRO HALL	4816	Computer Network/Information Services	DOMAIN NAME RENEWAL	
ECONOMIC DEVELOPMENT & CULTURE	3977-5	2016-04-14	2016-04-18	RABBA 177            Q	6.08	CAD	6.08	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	5411	"Grocery Stores, Supermarkets"	MILK AND CREAM	
ECONOMIC DEVELOPMENT & CULTURE	3992-2	2016-04-25	2016-04-26	NO FRILL'S #1306	85.63	CAD	85.63	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	5411	"Grocery Stores, Supermarkets"	GRANOLA AND FRUIT BARS	
ECONOMIC DEVELOPMENT & CULTURE	3994-3	2016-04-26	2016-04-27	RABBA 177            Q	4.29	CAD	4.29	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	5411	"Grocery Stores, Supermarkets"	DIJON MUSTARD	
					196.57	CAD	196.57	CAD								
"PARKS, FORESTRY & RECREATION"	3963-1	2016-04-06	2016-04-07	IKEA ETOBICOKE	39.41	CAD	39.41	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P08504	HORNER SENIORS-SOCIAL PRGM	5712	"Equipment, Furniture, and Home Furnishin"	"MIRROR, AND OFFICE SUPPLIES"	
"PARKS, FORESTRY & RECREATION"	3977-6	2016-04-14	2016-04-18	FITNESS DEPOT TORONTO	157.66	CAD	157.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12053	HORNER-FITNESS-INSTRL OLDER ADULTS	5941	Sporting Goods Stores	FOAM ROLLORS. EXERBANDS	
"PARKS, FORESTRY & RECREATION"	3983-6	2016-04-20	2016-04-21	FORTINOS HWY 7   ANSLE	61.56	CAD	61.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08504	HORNER SENIORS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"VEAL, EGGS WHITE, PASTA"	
"PARKS, FORESTRY & RECREATION"	3983-7	2016-04-20	2016-04-21	COSTCO WHOLESALE W524	95.31	CAD	95.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08504	HORNER SENIORS-SOCIAL PRGM	5300	Wholesale Clubs	"APPLE PIE, SPRING MIX, BUNS"	
"PARKS, FORESTRY & RECREATION"	3983-8	2016-04-20	2016-04-21	F.G.BRADLEY'S # 514	96.21	CAD	96.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08504	HORNER SENIORS-SOCIAL PRGM	5945	"Game, Toy, and Hobby Shops"	"HORSE RACE GAME, DICE FOAM, SICE SPOT"	
"PARKS, FORESTRY & RECREATION"	3994-4	2016-04-25	2016-04-27	WMT SUPRCTR #1095	25.87	CAD	25.87	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08504	HORNER SENIORS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"GINERALE, FRUIT JUICES,"	
"PARKS, FORESTRY & RECREATION"	3994-5	2016-04-26	2016-04-27	F.G.BRADLEY'S # 514	-50.84	CAD	-50.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08504	HORNER SENIORS-SOCIAL PRGM	5945	"Game, Toy, and Hobby Shops"	RETURN GAMES	
"PARKS, FORESTRY & RECREATION"	3996-1	2016-04-26	2016-04-28	WAL-MART # 3031	49.03	CAD	49.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08504	HORNER SENIORS-SOCIAL PRGM	5310	Discount Stores	"PLATES, NAPKINS, CARDS,"	
"PARKS, FORESTRY & RECREATION"	3996-2	2016-04-27	2016-04-28	DOLLAR TREE CANADA STO	38.14	CAD	38.14	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P08504	HORNER SENIORS-SOCIAL PRGM	5331	Variety Stores	"COUNTRY JARS, COLORING BOOKS, MARKERS"	
					512.35	CAD	512.35	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3968-3	2016-04-08	2016-04-11	VACUUMS PLUS	21.45	CAD	21.45	CAD	2580	LABORATORY SUPPLIES	AH0056	HS-MH-COLLECTION MGMT-98 ATLANTIC	7349	"Cleaning and Maintenance, Janitorial Ser"	ADAPTOR AND DISPOSABLE BAGS	
ECONOMIC DEVELOPMENT & CULTURE	3968-4	2016-04-10	2016-04-11	BED BATH   BEYOND 2032	27.10	CAD	27.10	CAD	2580	LABORATORY SUPPLIES	AH0056	HS-MH-COLLECTION MGMT-98 ATLANTIC	5200	Home Supply Warehouse	MICROFIBRE CLOTHS	
ECONOMIC DEVELOPMENT & CULTURE	3971-2	2016-04-12	2016-04-13	DOWNTOWN LUMBER	6.20	CAD	6.20	CAD	2580	LABORATORY SUPPLIES	AH0056	HS-MH-COLLECTION MGMT-98 ATLANTIC	5251	Hardware Stores	DRAIN HOOK	
ECONOMIC DEVELOPMENT & CULTURE	3983-9	2016-04-20	2016-04-21	TORONTO IMAGE WORKS	45.20	CAD	45.20	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	AH0056	HS-MH-COLLECTION MGMT-98 ATLANTIC	5970	"Artist Supply Stores, Craft Shops"	REPRODUCTIONS	
					99.95	CAD	99.95	CAD								
LONG TERM CARE HOMES & SERVICES	3996-3	2016-04-27	2016-04-28	4IMPRINT	282.10	CAD	282.10	CAD	4995	OTHER EXPENSES	D3K083	LAKESHORE LODGE-PS-PS	5969	Direct Marketing - Other Direct Marketer	**MORE**  TRANSLUCENT STRESS-FREE PE	
					282.10	CAD	282.10	CAD								
"PARKS, FORESTRY & RECREATION"	3959-1	2016-04-04	2016-04-05	BELL TV	77.74	CAD	77.74	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07689	HERON PARK-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	"MARCH 18 BILL , BELL TV SERVICE"	
					77.74	CAD	77.74	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3973-1	2016-04-13	2016-04-14	SQ *GRAVEN FEATHER	101.70	CAD	101.70	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0118	HS-MH-RETAIL-MACKENZIE	7333	"Commercial Art, Graphics, Photography"	POSTCARD BOOKS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	3973-2	2016-04-13	2016-04-14	SQ *GRAVEN FEATHER	180.00	CAD	180.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0074	HS-MH-EDUCATION/OUTRCH-MACKENZIE	7333	"Commercial Art, Graphics, Photography"	MATERIAL WORKSHOP SUPPLIES	
					281.70	CAD	281.70	CAD								
"PARKS, FORESTRY & RECREATION"	3973-3	2016-04-13	2016-04-14	PRINCESS AUTO #36	880.62	CAD	880.62	CAD	3080	M & E - HAND TOOLS	P00264	E-CENTRAL2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	TOOLS & TOOL CABINET	
					880.62	CAD	880.62	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3955-7	2016-03-31	2016-04-04	THE BRECHIN GROUP INC	40.06	CAD	40.06	CAD	3330	ARTIFACTS & ART OBJECTS	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	9399	Government Services - Not Elsewhere Clas	ARCHIVAL PHOTOS	
ECONOMIC DEVELOPMENT & CULTURE	3955-8	2016-04-01	2016-04-04	CBC TORONTO FINANCE	"2,542.50"	CAD	"2,542.50"	CAD	3330	ARTIFACTS & ART OBJECTS	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	7311	Advertising Services	ARCHIVAL A/V	
ECONOMIC DEVELOPMENT & CULTURE	3975-3	2016-04-13	2016-04-15	"C,EST WHAT"	42.29	CAD	42.29	CAD	4823	MEALS-OUTSIDE LOC'S	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	5812	"Eating Places, Restaurants"	BUSINESS MEETING WITH EXTERNAL CLIENTS	
ECONOMIC DEVELOPMENT & CULTURE	3977-7	2016-04-15	2016-04-18	MUSEUMPROS ART SERVICE	"3,672.50"	CAD	"3,672.50"	CAD	3310	FURNISHINGS	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	5970	"Artist Supply Stores, Craft Shops"	EXHIBIT RISERS	
ECONOMIC DEVELOPMENT & CULTURE	3977-8	2016-04-16	2016-04-18	EB YORKVILLE MUSIC SC	21.80	CAD	21.80	CAD	4118	TICKETS AND ADMISSION FEES	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	7399	Business Services - Not Elsewhere Classi	ADMISSION TICKET	
ECONOMIC DEVELOPMENT & CULTURE	3983-10	2016-04-20	2016-04-21	TORONTO PARKING AUTHOR	4.50	CAD	4.50	CAD	4770	PARKING EXPENSES (INTOWN)	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	7523	Automobile Parking Lots and Garages	PARKING	
					"6,323.65"	CAD	"6,323.65"	CAD								
"PARKS, FORESTRY & RECREATION"	3955-9	2016-03-31	2016-04-04	THE HOME DEPOT #7161	173.41	CAD	173.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09707	GOULDING CC-INSTRL	5200	Home Supply Warehouse	**MORE**  SN DOORSTOP	
"PARKS, FORESTRY & RECREATION"	3960-2	2016-04-04	2016-04-06	SHOPPERSDRUGMART1338	19.20	CAD	19.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09707	GOULDING CC-INSTRL	5912	"Drug Stores, Pharmacies"	CABLE FOR YOUTH SOUND SYSTEM	
"PARKS, FORESTRY & RECREATION"	3963-2	2016-04-06	2016-04-07	DESERRES	463.61	CAD	463.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09707	GOULDING CC-INSTRL	5970	"Artist Supply Stores, Craft Shops"	OIL/ ACRYLIC PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3969-3	2016-04-10	2016-04-12	DESERRES	133.54	CAD	133.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09707	GOULDING CC-INSTRL	5970	"Artist Supply Stores, Craft Shops"	OIL/ ACRYLIC PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3979-1	2016-04-18	2016-04-19	DESERRES	1.33	CAD	1.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09707	GOULDING CC-INSTRL	5970	"Artist Supply Stores, Craft Shops"	OIL/ ACRYLIC PAINT SUPPLIES	
					791.09	CAD	791.09	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3953-2	2016-03-31	2016-04-01	LOBLAWS #1010	12.33	CAD	12.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	"MILK, VEGETABLES, TURNIPS, LEEKS"	
ECONOMIC DEVELOPMENT & CULTURE	3985-4	2016-04-21	2016-04-22	CEDAR POINT SOAPS	83.96	CAD	83.96	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0113	HS-MH-RETAIL-GIBSON HOU	5999	Miscellaneous and Specialty Retail Store	SOAP FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	3985-5	2016-04-21	2016-04-22	MICHAELS #4910	12.85	CAD	12.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0055	HS-MH-COLLECTION MGMT-ZION SCHOO	5945	"Game, Toy, and Hobby Shops"	CONSTRUCTION PAPER	
					109.14	CAD	109.14	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3963-3	2016-04-06	2016-04-07	LOBLAWS #1212	198.75	CAD	198.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0076	HS-MH-EDUCATION/OUTRCH-SPADINA	5411	"Grocery Stores, Supermarkets"	"SUGAR, BUTTER, NUTS, RAISINS, BEVERAGES, ETC."	
					198.75	CAD	198.75	CAD								
"PARKS, FORESTRY & RECREATION"	3965-1	2016-04-07	2016-04-08	PAYPAL *PUMPS PLUS	490.85	CAD	490.85	CAD	4432	C. SRV - CONTROL SYS	P07646	DON VALLEY-OPERATIONS	8999	Professional Services - Not Elsewhere Cl	PUMP MAITENANCE AND OIL	
"PARKS, FORESTRY & RECREATION"	3985-6	2016-04-21	2016-04-22	TURF CANADA	744.67	CAD	744.67	CAD	2470	FERTILIZERS	P07646	DON VALLEY-OPERATIONS	5998	Tent & Awning Shops	GREENS FERTILIZER	
"PARKS, FORESTRY & RECREATION"	3990-6	2016-04-21	2016-04-25	ACKLANDS-GRAINGER INC	105.41	CAD	105.41	CAD	2665	PROTECTIVE CLOTHING	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	HELMETS	
"PARKS, FORESTRY & RECREATION"	3998-3	2016-04-28	2016-04-29	TURF CANADA	913.00	CAD	913.00	CAD	2470	FERTILIZERS	P07645	DENTONIA-OPERATIONS	5998	Tent & Awning Shops	BOWLING GREEN TURF FERTILIZER	
					"2,253.93"	CAD	"2,253.93"	CAD								
LONG TERM CARE HOMES & SERVICES	4015-1	2016-04-20	2016-04-21	COMMERCIAL SALES GROUP	-598.90	CAD	-598.90	CAD	4233	PCARD RECOVERIES	D3A083	BENDALE ACRES-PS-PS	5732	Electronic Sales	DISPUTE RESOLUTION	
LONG TERM CARE HOMES & SERVICES	4015-2	2016-04-20	2016-04-22	COMMERCIAL SALES GROUP	598.90	CAD	598.90	CAD	4233	PCARD RECOVERIES	D3A083	BENDALE ACRES-PS-PS	5732	Electronic Sales	DISPUTED	
					0.00	CAD	0.00	CAD								
TORONTO PARAMEDIC SERVICES	3983-11	2016-04-20	2016-04-21	PRECISE PARKLINK INC	6.50	CAD	6.50	CAD	4770	PARKING EXPENSES (INTOWN)	B45518	MARINE UNIT	7523	Automobile Parking Lots and Garages	PARKING	
					6.50	CAD	6.50	CAD								
